chr	pos		N	X
chr19	55062084		14	0
chr19	55062098		17	0
chr19	55062162		25	0
chr19	55062186		18	0
chr19	55062343		5	1
chr19	55062374		7	1
chr19	55062664		18	5
chr19	55062679		17	13
chr19	55062918		12	10
chr19	55062929		10	5
chr19	55063434		13	9
chr19	55063463		13	1
chr19	55065710		3	3
chr19	55065730		13	13
chr19	55066405		6	6
chr19	55066474		11	10
chr19	55066901		22	21
chr19	55066922		19	18
chr19	55067118		5	3
chr19	55067131		7	6
chr19	55067636		20	19
chr19	55067687		18	16
chr19	55068519		11	10
chr19	55068539		12	11
chr19	55068608		15	12
chr19	55068619		11	7
chr19	55068914		21	11
chr19	55068918		17	14
chr19	55069140		20	3
chr19	55069144		18	0
chr19	55069528		7	3
chr19	55069588		10	8
chr19	55069807		36	33
chr19	55069855		25	15
chr19	55069908		11	10
chr19	55069961		8	4
chr19	55070171		6	6
chr19	55070190		7	7
chr19	55070442		16	15
chr19	55070445		16	16
chr19	55070801		10	10
chr19	55070823		10	10
chr19	55072102		10	5
chr19	55072127		13	8
chr19	55072408		30	13
chr19	55072479		23	20
chr19	55073353		9	8
chr19	55073381		10	10
chr19	55073444		8	8
chr19	55073471		5	4
chr19	55073527		3	3
chr19	55073553		2	2
chr19	55074640		17	17
chr19	55074652		13	13
chr19	55074911		7	7
chr19	55074998		15	13
chr19	55075353		16	13
chr19	55075367		19	19
chr19	55075558		11	11
chr19	55075595		12	12
chr19	55075822		13	9
chr19	55075897		21	18
chr19	55076913		14	0
chr19	55076988		9	0
chr19	55077026		11	0
chr19	55077072		13	1
chr19	55077218		13	0
chr19	55077258		14	0
chr19	55077570		13	12
chr19	55077573		17	15
chr19	55077909		13	12
chr19	55077921		15	15
chr19	55078120		18	18
chr19	55078132		15	14
chr19	55078225		13	12
chr19	55078251		12	11
chr19	55078435		19	17
chr19	55078485		12	9
chr19	55079628		6	5
chr19	55079686		3	3
chr19	55079831		13	13
chr19	55079859		9	8
chr19	55079956		14	11
chr19	55079982		14	12
chr19	55080202		5	5
chr19	55080237		8	8
chr19	55080517		8	8
chr19	55080562		8	7
chr19	55080631		12	12
chr19	55080645		11	10
chr19	55080707		17	16
chr19	55080737		20	20
chr19	55081192		26	26
chr19	55081196		26	24
chr19	55081925		16	15
chr19	55081952		15	12
chr19	55082153		16	13
chr19	55082185		19	19
chr19	55082648		12	12
chr19	55082692		9	9
chr19	55083137		8	8
chr19	55083175		9	8
chr19	55083566		14	13
chr19	55083600		15	13
chr19	55083870		20	20
chr19	55083885		19	18
chr19	55084030		15	15
chr19	55084068		15	15
chr19	55084926		5	5
chr19	55084958		5	5
chr19	55085440		24	22
chr19	55085458		18	18
chr19	55086202		7	7
chr19	55086257		12	11
chr19	55086762		18	18
chr19	55086793		16	16
chr19	55087021		17	16
chr19	55087039		16	16
chr19	55087370		18	18
chr19	55087392		17	17
chr19	55087510		10	9
chr19	55087519		10	9
chr19	55087618		6	6
chr19	55087696		12	11
chr19	55088768		5	5
chr19	55088779		5	5
chr19	55088817		6	6
chr19	55088823		7	7
chr19	55089227		11	10
chr19	55089266		12	10
chr19	55089903		19	18
chr19	55089907		20	20
chr19	55090025		24	24
chr19	55090092		15	15
chr19	55090551		22	22
chr19	55090556		21	21
chr19	55090622		20	19
chr19	55090627		23	23
chr19	55090719		20	18
chr19	55090748		19	18
chr19	55090815		10	10
chr19	55090824		10	10
chr19	55093109		10	10
chr19	55093148		7	7
chr19	55093450		22	22
chr19	55093486		30	27
chr19	55093764		16	14
chr19	55093777		13	13
chr19	55093927		31	30
chr19	55093952		23	23
chr19	55094243		12	11
chr19	55094266		13	13
chr19	55095585		12	11
chr19	55095588		13	8
chr19	55095714		19	16
chr19	55095745		23	23
chr19	55095801		21	18
chr19	55095820		21	20
chr19	55096002		21	21
chr19	55096031		17	16
chr19	55096813		24	18
chr19	55096824		25	16
chr19	55097408		51	48
chr19	55097486		18	15
chr19	55097606		13	7
chr19	55097674		13	12
chr19	55097801		11	6
chr19	55097868		20	19
chr19	55098451		24	0
chr19	55098464		29	2
chr19	55100134		13	1
chr19	55100183		19	5
chr19	55101811		7	7
chr19	55101819		8	6
chr19	55102113		41	37
chr19	55102172		27	23
chr19	55102933		26	8
chr19	55102954		25	18
chr19	55103006		19	9
chr19	55103068		22	10
chr19	55103217		11	3
chr19	55103223		12	4
chr19	55103333		18	10
chr19	55103349		18	12
chr19	55103529		12	8
chr19	55103548		17	9
chr19	55103735		22	21
chr19	55103800		12	12
chr19	55103963		30	24
chr19	55103973		26	23
chr19	55104614		10	10
chr19	55104686		13	12
chr19	55104724		13	12
chr19	55104756		16	15
chr19	55105085		10	10
chr19	55105089		11	11
chr19	55105341		11	11
chr19	55105399		16	16
chr19	55105639		21	19
chr19	55105694		24	23
chr19	55105905		10	8
chr19	55105952		12	11
chr19	55106328		14	14
chr19	55106364		16	16
chr19	55107334		21	18
chr19	55107369		11	11
chr19	55108351		21	20
chr19	55108366		17	16
chr19	55108449		20	20
chr19	55108493		23	21
chr19	55108601		13	12
chr19	55108623		12	12
chr19	55108738		10	10
chr19	55108779		11	11
chr19	55109107		26	25
chr19	55109142		26	26
chr19	55109441		13	11
chr19	55109483		11	11
chr19	55112212		42	42
chr19	55112239		51	50
chr19	55113234		10	9
chr19	55113236		9	9
chr19	55113608		13	10
chr19	55113627		14	11
chr19	55113931		16	16
chr19	55113985		14	11
chr19	55114140		12	10
chr19	55114176		11	5
chr19	55114458		23	16
chr19	55114461		24	11
chr19	55115173		16	15
chr19	55115189		11	10
chr19	55115343		11	11
chr19	55115365		10	10
chr19	55115769		17	16
chr19	55115783		19	19
chr19	55116852		21	21
chr19	55116874		22	22
chr19	55118354		24	23
chr19	55118360		26	26
chr19	55118759		12	12
chr19	55118773		13	12
chr19	55119014		47	46
chr19	55119057		30	29
chr19	55120118		13	11
chr19	55120122		14	13
chr19	55120248		10	10
chr19	55120294		10	10
chr19	55120456		15	14
chr19	55120497		24	15
chr19	55121214		12	5
chr19	55121230		18	10
chr19	55121343		24	22
chr19	55121391		25	23
chr19	55122204		9	9
chr19	55122233		9	9
chr19	55123101		11	9
chr19	55123105		10	9
chr19	55123255		21	17
chr19	55123290		20	17
chr19	55123314		19	15
chr19	55123347		17	15
chr19	55123471		9	5
chr19	55123486		10	7
chr19	55123731		10	10
chr19	55123739		8	7
chr19	55123911		10	10
chr19	55123959		13	13
chr19	55124645		29	29
chr19	55124651		26	25
chr19	55125330		8	8
chr19	55125372		10	10
chr19	55126138		14	14
chr19	55126172		14	13
chr19	55126517		13	13
chr19	55126556		14	14
chr19	55126656		12	12
chr19	55126689		11	9
chr19	55128354		14	14
chr19	55128357		16	16
chr19	55129207		13	12
chr19	55129223		11	11
chr19	55129344		13	13
chr19	55129380		11	10
chr19	55129439		13	10
chr19	55129479		10	9
chr19	55130016		18	17
chr19	55130037		24	22
chr19	55132721		11	11
chr19	55132789		21	21
chr19	55133409		16	16
chr19	55133485		22	22
chr19	55133604		15	15
chr19	55133645		18	17
chr19	55133713		12	11
chr19	55133746		13	12
chr19	55134541		7	6
chr19	55134576		7	6
chr19	55135307		6	6
chr19	55135315		7	7
chr19	55135836		20	20
chr19	55135876		16	16
chr19	55136019		37	35
chr19	55136094		33	31
chr19	55136926		8	7
chr19	55136933		9	9
chr19	55137024		12	12
chr19	55137062		13	12
chr19	55137544		30	27
chr19	55137550		28	26
chr19	55137738		13	11
chr19	55137800		9	7
chr19	55138041		19	19
chr19	55138074		13	11
chr19	55138183		15	13
chr19	55138199		16	14
chr19	55140351		19	16
chr19	55140366		20	19
chr19	55140551		15	15
chr19	55140563		15	15
chr19	55140802		21	20
chr19	55140891		18	17
chr19	55142001		55	55
chr19	55142085		27	25
chr19	55142261		15	15
chr19	55142269		16	15
chr19	55142538		9	6
chr19	55142564		10	10
chr19	55142851		21	21
chr19	55142867		23	23
chr19	55142929		23	22
chr19	55142974		30	28
chr19	55143716		15	7
chr19	55143722		15	12
chr19	55144753		9	8
chr19	55144766		7	6
chr19	55145010		13	10
chr19	55145092		10	10
chr19	55146434		32	30
chr19	55146461		37	36
chr19	55147616		12	9
chr19	55147649		10	10
chr19	55147771		10	0
chr19	55147780		11	2
chr19	55149346		20	19
chr19	55149364		11	11
chr19	55149766		6	5
chr19	55149792		5	4
chr19	55150245		13	13
chr19	55150260		15	14
chr19	55151279		32	32
chr19	55151281		34	33
chr19	55151441		22	22
chr19	55151455		19	19
chr19	55151513		29	28
chr19	55151570		33	28
chr19	55151659		26	26
chr19	55151668		23	21
chr19	55151775		26	24
chr19	55151792		18	18
chr19	55152517		6	3
chr19	55152557		2	2
chr19	55153135		18	18
chr19	55153193		12	11
chr19	55153706		16	15
chr19	55153722		13	13
chr19	55154887		19	17
chr19	55154900		17	17
chr19	55155534		11	10
chr19	55155586		12	11
chr19	55157823		12	12
chr19	55157875		14	14
chr19	55158624		33	29
chr19	55158636		32	32
chr19	55159037		9	6
chr19	55159063		10	9
chr19	55159127		11	11
chr19	55159150		14	14
chr19	55159644		21	19
chr19	55159688		21	20
chr19	55161670		10	8
chr19	55161682		12	10
chr19	55161746		18	18
chr19	55161790		23	23
chr19	55162118		24	24
chr19	55162124		27	26
chr19	55162313		16	16
chr19	55162350		14	13
chr19	55163835		21	21
chr19	55163839		20	20
chr19	55164034		18	17
chr19	55164054		20	20
chr19	55166124		11	10
chr19	55166169		13	13
chr19	55167242		14	14
chr19	55167262		14	13
chr19	55167461		17	17
chr19	55167480		13	13
chr19	55168563		25	21
chr19	55168567		25	25
chr19	55169543		20	20
chr19	55169566		21	21
chr19	55171438		22	22
chr19	55171442		24	24
chr19	55173928		19	19
chr19	55173958		21	18
chr19	55174705		21	19
chr19	55174771		28	27
chr19	55175562		33	32
chr19	55175588		37	34
chr19	55176130		7	7
chr19	55176156		9	9
chr19	55177562		18	16
chr19	55177592		16	16
chr19	55177746		24	24
chr19	55177749		25	25
chr19	55177846		20	17
chr19	55177886		13	13
chr19	55178015		12	12
chr19	55178029		13	13
chr19	55178415		12	12
chr19	55178481		12	11
chr19	55179707		10	7
chr19	55179779		8	8
chr19	55180524		9	9
chr19	55180597		14	14
chr19	55180736		14	13
chr19	55180791		8	8
chr19	55181844		12	12
chr19	55181883		14	14
chr19	55182328		11	11
chr19	55182377		13	13
chr19	55182447		11	11
chr19	55182472		8	8
chr19	55182519		13	13
chr19	55182580		23	23
chr19	55183011		17	17
chr19	55183040		14	14
chr19	55183171		25	25
chr19	55183189		24	9
chr19	55183978		16	15
chr19	55183987		14	14
chr19	55184173		14	14
chr19	55184191		16	16
chr19	55184301		10	10
chr19	55184380		13	13
chr19	55184535		18	15
chr19	55184577		12	11
chr19	55185123		17	17
chr19	55185197		12	10
chr19	55185261		17	4
chr19	55185268		16	11
chr19	55185335		17	11
chr19	55185343		18	12
chr19	55185401		20	14
chr19	55185473		20	18
chr19	55185709		18	8
chr19	55185730		19	8
chr19	55186317		28	27
chr19	55186373		34	32
chr19	55187426		25	25
chr19	55187470		25	24
chr19	55188035		11	11
chr19	55188042		14	14
chr19	55188913		27	22
chr19	55188920		27	24
chr19	55189753		23	23
chr19	55189769		20	19
chr19	55190108		5	5
chr19	55190112		5	5
chr19	55190324		10	9
chr19	55190393		23	20
chr19	55190941		10	10
chr19	55190966		13	13
chr19	55191145		14	13
chr19	55191161		12	12
chr19	55193079		12	11
chr19	55193091		13	13
chr19	55193660		13	13
chr19	55193691		10	10
chr19	55194002		14	13
chr19	55194059		11	10
chr19	55194154		13	12
chr19	55194176		12	12
chr19	55194635		8	8
chr19	55194646		6	6
chr19	55195220		14	4
chr19	55195296		23	20
chr19	55195772		10	9
chr19	55195776		11	11
chr19	55196026		33	32
chr19	55196040		31	30
chr19	55196113		21	16
chr19	55196180		22	22
chr19	55196416		19	18
chr19	55196458		14	14
chr19	55196602		16	14
chr19	55196661		14	14
chr19	55197212		54	52
chr19	55197274		52	51
chr19	55197631		28	28
chr19	55197643		23	23
chr19	55198318		24	21
chr19	55198357		23	17
chr19	55198601		6	0
chr19	55198632		8	0
chr19	55198717		14	9
chr19	55198771		6	0
chr19	55199104		15	14
chr19	55199136		7	7
chr19	55199603		11	2
chr19	55199682		20	5
chr19	55199747		33	27
chr19	55199761		29	21
chr19	55202069		12	11
chr19	55202094		13	13
chr19	55203028		8	8
chr19	55203059		3	1
chr19	55203220		2	2
chr19	55203298		6	6
chr19	55203520		18	16
chr19	55203590		17	16
chr19	55205613		17	17
chr19	55205685		14	14
chr19	55206144		11	9
chr19	55206176		10	10
chr19	55206202		9	9
chr19	55206262		8	8
chr19	55206554		23	23
chr19	55206573		19	17
chr19	55207056		24	1
chr19	55207083		22	0
chr19	55207117		16	2
chr19	55207121		15	3
chr19	55208320		12	9
chr19	55208359		6	4
chr19	55208817		34	27
chr19	55208867		23	21
chr19	55208927		20	20
chr19	55208988		28	26
chr19	55209075		26	26
chr19	55209077		27	26
chr19	55209753		23	15
chr19	55209798		23	15
chr19	55209844		33	12
chr19	55209886		41	13
chr19	55210230		8	6
chr19	55210235		8	5
chr19	55210945		25	23
chr19	55210978		20	17
chr19	55211328		12	5
chr19	55211397		14	12
chr19	55212641		9	6
chr19	55212679		13	12
chr19	55213647		13	12
chr19	55213680		14	13
chr19	55213772		9	9
chr19	55213781		9	8
chr19	55213845		10	8
chr19	55213862		12	9
chr19	55214039		16	1
chr19	55214055		13	2
chr19	55214323		17	0
chr19	55214397		21	4
chr19	55214602		9	1
chr19	55214615		8	0
chr19	55214967		12	7
chr19	55214980		13	10
chr19	55215342		16	15
chr19	55215395		24	24
chr19	55216225		17	17
chr19	55216272		21	20
chr19	55216478		20	20
chr19	55216498		14	14
chr19	55217082		15	10
chr19	55217086		15	8
chr19	55217102		12	8
chr19	55217173		7	2
chr19	55217308		5	1
chr19	55217392		7	0
chr19	55217447		7	1
chr19	55217490		7	1
chr19	55217623		18	0
chr19	55217690		18	0
chr19	55218101		9	0
chr19	55218196		13	5
chr19	55218274		9	0
chr19	55218276		9	1
chr19	55218326		5	0
chr19	55218359		3	0
chr19	55218712		14	0
chr19	55218749		13	0
chr19	55218847		8	1
chr19	55218877		6	1
chr19	55219053		12	2
chr19	55219077		11	1
chr19	55219403		18	7
chr19	55219416		17	2
chr19	55219707		17	17
chr19	55219773		24	24
chr19	55221124		13	6
chr19	55221178		9	2
chr19	55221559		15	4
chr19	55221580		16	9
chr19	55221812		21	14
chr19	55221820		21	20
chr19	55221965		2	0
chr19	55221987		5	5
chr19	55222215		20	19
chr19	55222277		19	19
chr19	55222428		15	13
chr19	55222454		17	16
chr19	55222567		17	17
chr19	55222573		20	20
chr19	55222788		18	18
chr19	55222792		16	15
chr19	55223010		17	17
chr19	55223046		12	10
chr19	55223227		12	12
chr19	55223269		11	11
chr19	55223420		17	15
chr19	55223460		10	7
chr19	55223516		13	10
chr19	55223534		12	11
chr19	55223703		8	8
chr19	55223737		11	9
chr19	55223831		20	20
chr19	55223857		18	9
chr19	55224583		17	17
chr19	55224599		17	16
chr19	55225417		7	7
chr19	55225447		14	13
chr19	55225544		11	9
chr19	55225583		12	11
chr19	55225723		14	12
chr19	55225761		23	19
chr19	55226783		25	25
chr19	55226798		29	29
chr19	55226937		24	5
chr19	55226982		36	34
chr19	55227260		10	10
chr19	55227289		11	10
chr19	55227319		13	12
chr19	55227377		11	11
chr19	55227920		20	20
chr19	55227935		15	15
chr19	55228142		22	21
chr19	55228156		22	20
chr19	55228735		15	15
chr19	55228757		16	16
chr19	55229002		25	24
chr19	55229046		25	24
chr19	55229435		28	27
chr19	55229488		36	36
chr19	55229787		12	12
chr19	55229799		11	11
chr19	55230343		12	12
chr19	55230389		9	9
chr19	55230442		9	9
chr19	55230479		13	12
chr19	55231062		8	6
chr19	55231071		8	7
chr19	55231303		14	2
chr19	55231390		22	2
chr19	55231621		12	2
chr19	55231631		12	4
chr19	55233251		20	4
chr19	55233270		24	6
chr19	55233848		9	9
chr19	55233895		11	11
chr19	55235113		13	10
chr19	55235174		15	14
chr19	55235574		9	8
chr19	55235589		9	9
chr19	55236614		13	5
chr19	55236685		8	2
chr19	55237756		11	11
chr19	55237763		10	10
chr19	55238002		21	21
chr19	55238050		14	11
chr19	55238127		10	10
chr19	55238132		10	10
chr19	55239108		20	20
chr19	55239200		20	18
chr19	55239217		16	16
chr19	55239272		20	19
chr19	55239504		49	35
chr19	55239531		57	53
chr19	55239971		13	6
chr19	55239977		14	4
chr19	55242064		29	29
chr19	55242077		29	29
chr19	55242390		12	12
chr19	55242396		13	10
chr19	55244503		11	9
chr19	55244561		7	6
chr19	55244626		4	3
chr19	55244677		9	6
chr19	55244743		20	6
chr19	55244763		22	6
chr19	55245015		13	2
chr19	55245026		12	0
chr19	55245169		12	0
chr19	55245184		13	0
chr19	55245724		25	3
chr19	55245775		18	2
chr19	55247435		14	14
chr19	55247459		15	15
chr19	55248244		14	12
chr19	55248279		13	13
chr19	55248403		22	22
chr19	55248406		22	22
chr19	55251428		15	15
chr19	55251432		16	16
chr19	55252418		15	15
chr19	55252437		13	13
chr19	55252582		7	7
chr19	55252595		11	11
chr19	55252612		12	11
chr19	55252663		16	15
chr19	55252725		15	15
chr19	55252752		14	11
chr19	55253208		7	0
chr19	55253265		8	0
chr19	55253549		10	0
chr19	55253579		10	0
chr19	55253744		14	0
chr19	55253780		18	0
chr19	55253823		17	0
chr19	55253866		14	0
chr19	55255003		29	5
chr19	55255038		25	5
chr19	55256923		18	17
chr19	55256938		19	17
chr19	55257006		15	15
chr19	55257095		13	12
chr19	55257249		14	14
chr19	55257251		15	15
chr19	55257442		22	22
chr19	55257488		35	33
chr19	55258003		17	16
chr19	55258047		17	14
chr19	55258353		9	8
chr19	55258383		11	11
chr19	55259030		14	12
chr19	55259061		17	17
chr19	55259421		5	2
chr19	55259478		11	11
chr19	55259567		10	8
chr19	55259574		9	9
chr19	55259755		17	16
chr19	55259776		16	16
chr19	55260110		26	23
chr19	55260152		28	28
chr19	55260737		13	13
chr19	55260791		10	9
chr19	55260835		12	12
chr19	55260849		10	8
chr19	55261803		17	17
chr19	55261815		16	16
chr19	55262893		23	20
chr19	55262895		24	21
chr19	55264051		24	24
chr19	55264060		23	23
chr19	55264447		10	10
chr19	55264469		9	9
chr19	55264664		11	11
chr19	55264681		11	11
chr19	55265752		14	14
chr19	55265769		13	13
chr19	55265803		7	7
chr19	55265838		8	8
chr19	55265940		9	9
chr19	55265983		10	9
chr19	55268023		18	15
chr19	55268058		16	14
chr19	55268336		19	16
chr19	55268392		24	20
chr19	55269730		24	24
chr19	55269768		29	27
chr19	55270578		16	16
chr19	55270582		15	14
chr19	55271114		7	7
chr19	55271131		5	4
chr19	55271240		16	16
chr19	55271252		17	17
chr19	55271398		13	11
chr19	55271400		12	12
chr19	55272621		39	38
chr19	55272676		22	21
chr19	55272831		13	12
chr19	55272839		16	14
chr19	55273415		17	15
chr19	55273489		14	14
chr19	55273559		20	20
chr19	55273597		25	25
chr19	55274574		6	6
chr19	55274589		8	8
chr19	55275019		35	34
chr19	55275045		27	27
chr19	55275443		17	17
chr19	55275491		19	19
chr19	55275606		20	20
chr19	55275625		20	19
chr19	55275820		14	14
chr19	55275847		11	7
chr19	55275951		10	9
chr19	55275974		13	12
chr19	55276066		12	12
chr19	55276068		12	11
chr19	55277319		25	23
chr19	55277394		24	23
chr19	55279914		15	13
chr19	55280000		11	11
chr19	55280040		15	13
chr19	55280094		20	20
chr19	55280531		27	27
chr19	55280559		27	27
chr19	55282267		21	20
chr19	55282274		22	22
chr19	55283288		16	16
chr19	55283298		14	13
chr19	55284117		28	28
chr19	55284168		18	16
chr19	55284511		18	15
chr19	55284578		17	16
chr19	55284766		16	14
chr19	55284781		22	22
chr19	55284981		19	19
chr19	55284991		21	21
chr19	55285007		22	22
chr19	55285020		24	24
chr19	55285213		44	42
chr19	55285268		31	25
chr19	55285605		24	24
chr19	55285627		15	15
chr19	55285826		19	19
chr19	55285893		20	20
chr19	55285912		16	16
chr19	55285951		15	15
chr19	55286269		21	21
chr19	55286297		17	17
chr19	55286562		10	9
chr19	55286575		11	10
chr19	55286839		21	20
chr19	55286875		24	24
chr19	55287237		13	13
chr19	55287286		12	12
chr19	55287502		22	22
chr19	55287514		25	25
chr19	55287721		18	18
chr19	55287768		23	23
chr19	55288268		9	9
chr19	55288290		6	6
chr19	55288443		18	15
chr19	55288466		24	16
chr19	55288826		17	17
chr19	55288846		19	19
chr19	55289919		17	14
chr19	55289966		30	28
chr19	55290261		27	27
chr19	55290281		24	22
chr19	55291503		15	14
chr19	55291541		16	16
chr19	55293728		13	11
chr19	55293748		14	14
chr19	55295123		22	21
chr19	55295146		16	15
chr19	55295504		15	9
chr19	55295543		16	16
chr19	55295622		15	14
chr19	55295657		15	14
chr19	55296820		22	20
chr19	55296842		29	28
chr19	55298152		17	3
chr19	55298176		23	5
chr19	55298562		18	18
chr19	55298594		17	15
chr19	55299133		19	19
chr19	55299148		18	18
chr19	55299809		46	39
chr19	55299897		35	20
chr19	55300402		18	14
chr19	55300413		16	15
chr19	55300729		16	8
chr19	55300752		14	3
chr19	55301360		24	22
chr19	55301379		22	20
chr19	55302168		12	12
chr19	55302194		13	13
chr19	55302832		25	25
chr19	55302841		25	23
chr19	55303513		30	30
chr19	55303519		29	28
chr19	55303636		14	14
chr19	55303641		14	14
chr19	55304438		8	8
chr19	55304476		9	8
chr19	55305610		25	25
chr19	55305638		19	19
chr19	55306001		24	24
chr19	55306005		25	25
chr19	55306437		17	11
chr19	55306499		12	12
chr19	55307044		28	27
chr19	55307058		32	32
chr19	55307816		29	28
chr19	55307845		30	29
chr19	55310327		19	18
chr19	55310382		21	20
chr19	55311118		19	19
chr19	55311148		25	24
chr19	55311626		14	13
chr19	55311657		16	16
chr19	55312049		18	17
chr19	55312091		11	10
chr19	55312565		32	32
chr19	55312578		36	35
chr19	55313216		15	15
chr19	55313221		14	13
chr19	55313416		22	21
chr19	55313461		25	24
chr19	55313517		17	17
chr19	55313541		16	14
chr19	55313925		31	27
chr19	55313934		27	26
chr19	55314864		21	16
chr19	55314897		26	19
chr19	55315143		16	7
chr19	55315147		15	4
chr19	55317064		14	5
chr19	55317093		14	3
chr19	55319536		8	5
chr19	55319576		11	9
chr19	55319664		13	4
chr19	55319689		10	3
chr19	55320606		23	22
chr19	55320680		36	36
chr19	55321613		27	27
chr19	55321620		27	27
chr19	55322712		10	10
chr19	55322785		13	13
chr19	55324040		26	25
chr19	55324076		19	15
chr19	55324180		16	13
chr19	55324196		14	14
chr19	55324453		34	29
chr19	55324499		30	26
chr19	55324701		19	17
chr19	55324715		21	20
chr19	55325160		25	24
chr19	55325196		26	24
chr19	55325229		18	18
chr19	55325270		23	22
chr19	55326507		17	9
chr19	55326549		15	10
chr19	55326769		19	14
chr19	55326794		19	16
chr19	55327416		24	16
chr19	55327464		19	9
chr19	55328105		12	6
chr19	55328113		12	8
chr19	55328370		21	16
chr19	55328391		25	18
chr19	55328449		20	11
chr19	55328498		16	15
chr19	55328811		19	19
chr19	55328868		17	14
chr19	55329423		16	16
chr19	55329466		17	17
chr19	55329706		17	16
chr19	55329775		20	19
chr19	55330170		14	11
chr19	55330184		11	9
chr19	55331012		16	16
chr19	55331033		17	15
chr19	55332157		19	17
chr19	55332199		18	15
chr19	55333202		13	11
chr19	55333238		13	11
chr19	55334001		28	27
chr19	55334026		32	30
chr19	55335254		12	10
chr19	55335287		13	13
chr19	55335436		13	10
chr19	55335447		13	13
chr19	55335506		21	20
chr19	55335534		23	22
chr19	55335830		11	7
chr19	55335898		16	13
chr19	55336573		13	12
chr19	55336588		15	15
chr19	55336864		20	17
chr19	55336874		21	18
chr19	55337736		27	11
chr19	55337773		36	5
chr19	55338313		32	28
chr19	55338353		22	20
chr19	55338828		30	26
chr19	55338863		37	36
chr19	55339078		22	11
chr19	55339096		25	11
chr19	55339156		30	17
chr19	55339162		31	22
chr19	55339353		16	15
chr19	55339361		15	15
chr19	55339508		14	12
chr19	55339540		15	14
chr19	55339766		20	8
chr19	55339774		20	2
chr19	55340617		27	23
chr19	55340642		27	21
chr19	55342110		10	8
chr19	55342118		11	9
chr19	55342616		12	12
chr19	55342695		19	16
chr19	55343001		8	8
chr19	55343070		20	17
chr19	55343438		13	9
chr19	55343480		19	19
chr19	55343640		16	15
chr19	55343644		16	16
chr19	55344221		19	19
chr19	55344264		37	35
chr19	55346003		18	18
chr19	55346080		21	17
chr19	55347021		15	15
chr19	55347062		13	12
chr19	55347638		31	30
chr19	55347648		28	28
chr19	55348464		12	9
chr19	55348478		15	12
chr19	55348947		7	7
chr19	55348996		10	10
chr19	55350107		20	20
chr19	55350117		25	25
chr19	55350485		24	21
chr19	55350488		30	29
chr19	55351033		21	12
chr19	55351080		18	18
chr19	55351151		24	23
chr19	55351180		21	21
chr19	55351472		17	17
chr19	55351496		23	23
chr19	55351904		16	16
chr19	55351957		15	14
chr19	55352146		7	7
chr19	55352161		5	5
chr19	55352327		25	20
chr19	55352367		22	20
chr19	55352401		22	20
chr19	55352421		24	23
chr19	55352678		20	18
chr19	55352699		21	19
chr19	55352817		13	13
chr19	55352832		13	12
chr19	55353637		45	11
chr19	55353647		41	12
chr19	55353842		14	14
chr19	55353867		11	10
chr19	55354243		13	7
chr19	55354254		13	9
chr19	55354537		17	17
chr19	55354588		18	18
chr19	55354707		27	25
chr19	55354710		27	22
chr19	55354908		27	27
chr19	55354977		17	17
chr19	55355327		36	25
chr19	55355366		34	20
chr19	55355451		18	11
chr19	55355488		29	14
chr19	55356052		30	30
chr19	55356064		28	28
chr19	55356537		31	31
chr19	55356557		40	39
chr19	55357106		25	25
chr19	55357118		24	23
chr19	55358057		26	26
chr19	55358063		29	29
chr19	55359350		24	20
chr19	55359357		26	18
chr19	55359955		7	7
chr19	55359958		8	8
chr19	55360134		25	25
chr19	55360190		21	19
chr19	55360539		21	21
chr19	55360546		20	20
chr19	55360650		21	14
chr19	55360683		19	13
chr19	55360730		17	12
chr19	55360751		12	12
chr19	55362105		50	50
chr19	55362133		46	37
chr19	55363124		7	2
chr19	55363140		8	2
chr19	55363370		21	5
chr19	55363389		19	9
chr19	55364301		19	19
chr19	55364305		20	20
chr19	55365310		26	24
chr19	55365382		29	28
chr19	55365708		7	7
chr19	55365717		6	6
chr19	55365804		7	7
chr19	55365822		10	9
chr19	55366533		27	25
chr19	55366592		24	23
chr19	55367207		24	24
chr19	55367240		20	20
chr19	55369201		19	16
chr19	55369245		33	29
chr19	55369905		25	9
chr19	55369929		22	18
chr19	55370109		18	13
chr19	55370190		12	5
chr19	55371121		18	18
chr19	55371149		17	17
chr19	55373955		18	18
chr19	55374000		13	12
chr19	55374310		26	26
chr19	55374354		21	18
chr19	55375233		21	20
chr19	55375245		17	16
chr19	55375955		30	30
chr19	55375984		26	25
chr19	55376044		25	25
chr19	55376066		27	24
chr19	55376128		28	26
chr19	55376171		22	20
chr19	55376940		10	10
chr19	55376966		16	16
chr19	55377140		28	28
chr19	55377150		24	23
chr19	55377605		14	14
chr19	55377649		12	10
chr19	55379736		29	20
chr19	55379767		30	28
chr19	55380016		12	12
chr19	55380087		14	14
chr19	55380125		17	17
chr19	55380137		17	17
chr19	55380519		32	30
chr19	55380533		32	31
chr19	55381010		22	16
chr19	55381043		12	5
chr19	55381132		10	9
chr19	55381182		27	25
chr19	55381216		43	33
chr19	55381293		53	51
chr19	55381704		15	14
chr19	55381796		22	20
chr19	55381853		22	22
chr19	55381857		21	18
chr19	55381968		19	19
chr19	55381980		17	17
chr19	55382237		14	8
chr19	55382288		15	4
chr19	55382323		17	16
chr19	55382360		22	11
chr19	55382608		24	20
chr19	55382685		33	20
chr19	55383203		11	4
chr19	55383263		7	6
chr19	55383622		24	18
